IDSensor,IDStation,Pollutant,NameStation,Altitude,Province,City,DateStart,DateStop,Latitude,Longitude,ARPA_stat_type,ARPA_zone
5718,546,Ozone,Magenta - Via Turati,137,MI,Magenta,1995-07-29,NA,45.462415791106615,8.880210433125571,UT,A
6206,593,NOx,Ciserano - Corso Europa,159,BG,Ciserano,1994-11-30,2018-07-30,45.591548429500484,9.606127731575759,NA,NA
5790,592,CO,Treviglio - Piazza Insurrezione,191,BG,Treviglio,1994-12-01,NA,45.51933498138716,9.592009994888425,UT,Agg_BG
9798,670,CO,Mantova San Agnese,22,MN,Mantova,2004-12-28,NA,45.16056833010576,10.79556411370788,UB,A
6609,593,PM_tot,Ciserano - Corso Europa,159,BG,Ciserano,1991-06-10,2002-03-24,45.591548429500484,9.606127731575759,NA,NA
5836,538,CO,Settimo Milanese - Via Della Libertà,132,MI,Settimo Milanese,1992-07-28,2011-07-14,45.480268785554635,9.056862031759728,NA,NA
6966,669,Sulfur_dioxide,Brescia Villaggio Sereno,70,BS,Brescia,2004-11-24,NA,45.513038818653754,10.19194188877931,UB,Agg_BS
5731,566,Ozone,Olgiate Comasco - Via Roma,404,CO,Olgiate Comasco,1996-08-01,2010-04-15,45.78389725453634,8.966397886811311,NA,NA
6204,592,NOx,Treviglio - Piazza Insurrezione,191,BG,Treviglio,1991-06-02,NA,45.51933498138716,9.592009994888425,UT,Agg_BG
10103,697,PM10,Borgofranco Sul Po - Località Bonizzo,14,MN,Borgofranco Sul Po,2007-01-01,NA,45.04650153816735,11.18093581912755,SB,B
10165,703,NOx,Schivenoglia - Via Malpasso,NA,MN,Schivenoglia,2006-11-29,NA,45.016877820755425,11.07609463264049,RB,B
5639,509,Sulfur_dioxide,Rivolta D'Adda - Via Beccaria,101,CR,Rivolta D'Adda,1984-12-14,2008-06-12,45.46855301694732,9.511345333837518,NA,NA
6622,573,PM_tot,Colico - Via La Madoneta,229,LC,Colico,1991-02-17,2002-10-03,46.1381409051264,9.384687247651794,SB,C
5952,626,Ozone,Corte De Cortesi Con Cignone - Via Villa Strada Forca,57,CR,Corte De Cortesi Con Cignone,1996-05-17,NA,45.27848755478839,10.006202391204335,RI,B
6278,613,NOx,Spino D'Adda SP1,80,CR,Spino D'Adda,2000-01-13,2006-04-13,45.389753164229845,9.489402571088535,NA,NA
5595,592,NO2,Treviglio - Piazza Insurrezione,191,BG,Treviglio,1991-06-02,NA,45.51933498138716,9.592009994888425,UT,Agg_BG
6220,584,NOx,Bergamo - Via Garibaldi,249,BG,Bergamo,1994-06-21,NA,45.69568034432694,9.66124914606551,UT,Agg_BG
6037,544,Benzene,Cormano - Via Edison,153,MI,Cormano,2001-02-19,2001-10-04,45.551041944372415,9.162613653151322,UB,Agg_MI
5675,565,Sulfur_dioxide,Cantù - Via Meucci,369,CO,Cantù,1993-10-01,1997-08-05,45.73083672267427,9.125734327022926,SB,Agg_MI
5591,588,NO2,Tavernola Bergamasca - Via Riva Di Sotto,191,BG,Tavernola Bergamasca,1990-09-21,NA,45.71629992411727,10.044765999368437,SI,C
10327,708,Sulfur_dioxide,Parona - Via Della Miseria,112,PV,Parona,2007-08-15,NA,45.281935610357905,8.754334594539825,UI,B
6422,630,CO,Crema - Via Indipendenza,78,CR,Crema,1999-11-03,2007-04-03,45.369413822391465,9.677268708195667,NA,NA
12016,1297,NOx,Spinadesco - Via Battisti,48,CR,Spinadesco,2011-02-08,NA,45.150468869856816,9.930596472272326,SI,A
5512,509,NO2,Rivolta D'Adda - Via Beccaria,101,CR,Rivolta D'Adda,1991-01-01,2018-01-01,45.46855301694732,9.511345333837518,NA,NA
6633,530,PM_tot,Agrate Brianza - Via Ferrario,162,MB,Agrate Brianza,1990-02-21,2007-01-03,45.57578475922807,9.354105650819204,NA,NA
10437,1264,Ozone,Sondrio - Via Paribelli,290,SO,Sondrio,2009-01-04,NA,46.167852440665115,9.879209924469903,UB,D
5653,555,Sulfur_dioxide,Busto Arsizio - Via Magenta,222,VA,Busto Arsizio,1991-05-25,2012-01-03,45.610736040012604,8.850115752092071,NA,NA
10458,1266,NO2,Bertonico - Via Moro,65,LO,Bertonico,2009-08-03,NA,45.23349364130374,9.666250375296032,RB,B
12577,627,PM2.5,Cremona - Piazza Cadorna,39,CR,Cremona,2012-01-01,NA,45.13194691285173,10.015741513336042,UT,A
6607,591,PM_tot,Seriate - Via Garibaldi,256,BG,Seriate,2000-09-07,2002-04-04,45.68635606439914,9.714947917631529,NA,NA
5727,543,Ozone,Vimercate - Via Dell'Ospedale,194,MB,Vimercate,1995-01-11,2018-01-01,45.614920870442226,9.368396161785157,NA,NA
9921,667,NOx,Marmirolo Bosco Fontana,22,MN,Marmirolo,2004-06-05,2018-07-30,45.20817903938493,10.74263625117323,NA,NA
6958,569,PM10,Sondrio - Via Mazzini,307,SO,Sondrio,1999-12-08,NA,46.16796681227828,9.87014407497457,UT,D
5845,569,CO,Sondrio - Via Mazzini,307,SO,Sondrio,1993-11-01,NA,46.16796681227828,9.87014407497457,UT,D
6304,532,NOx,Cuggiono - Via Languria,156,MI,Cuggiono,1990-01-01,2017-01-01,45.5014842949991,8.804453762398397,NA,NA
20032,693,NOx,Sannazzaro De Burgondi - Via Traversi,85,PV,Sannazzaro De Burgondi,2013-10-24,NA,45.10276627684137,8.90417452771467,UI,B
5609,606,NO2,San Giuliano Milanese - Via Milano,97,MI,San Giuliano Milanese,2000-01-13,NA,45.39619462552717,9.282700075557845,UT,A
5694,602,Sulfur_dioxide,Melegnano - Via Predabissi,83,MI,Melegnano,2000-01-13,2007-11-08,45.35428575070997,9.329243424113708,NA,NA
12601,655,Nikel,Darfo Boario Terme - Via De Amicis,221,BS,Darfo Boario Terme,2008-04-18,NA,45.87460210989037,10.17735680898138,SB,D
10029,685,PM_tot,Calusco D'Adda - Via Caduti Sul Lavoro,273,BG,Calusco D'Adda,2006-05-05,2017-01-01,45.69042907854514,9.484260927647789,SB,A
5514,511,NO2,Abbiategrasso - Via Serafino Dell'Uomo,118,MI,Abbiategrasso,1998-01-23,2018-07-30,45.395404490146184,8.913416566778292,NA,NA
6360,513,NOx,Trezzo Sulladda - Via Nenni,199,MI,Trezzo Sulladda,2001-02-22,2017-01-01,45.61369175877737,9.50812248390592,NA,NA
6083,559,Benzene,Somma Lombardo - Via Facchinetti,210,VA,Somma Lombardo,2000-03-21,2018-07-30,45.649537127292405,8.71269145828479,NA,NA
12596,609,Arsenic,Casirate D'Adda - Via Cimitero,108,BG,Casirate D'Adda,2008-04-24,NA,45.49822713394494,9.556232262351761,RB,A
10005,684,NO2,Truccazzano - Via Fornasino,105,MI,Truccazzano,2006-02-17,2018-01-01,45.48455813667995,9.471348388974729,NA,NA
5738,607,Ozone,Abbadia Cerreto - Via Fanfulla,64,LO,Abbadia Cerreto,2001-04-10,NA,45.309502269282255,9.585790416120414,RB,B
5832,514,CO,Rho - Via Buon Gesù,152,MI,Rho,1991-10-02,NA,45.523425662003476,9.044599871111005,UB,Agg_MI
5522,519,NO2,Tribiano,94,MI,Tribiano,1993-09-17,2006-04-13,45.40554635277101,9.370994067584798,NA,NA
5545,542,NO2,Meda - Via Gagarin,222,MB,Meda,1995-11-01,NA,45.66176219189168,9.156643984551597,UT,Agg_MI
10048,688,Sulfur_dioxide,Scaldasole - Via XI Febbraio,88,PV,Scaldasole,2007-01-01,2017-01-01,45.12439458258305,8.911754872280346,NA,NA
6786,653,NO2,Brescia - Via Ziziola,125,BS,Brescia,1997-10-15,2018-07-30,45.51455919056731,10.218463502801265,NA,NA
5816,512,CO,Carate Brianza - Via De Gasperi,250,MB,Carate Brianza,1994-10-25,2011-07-01,45.672024734078455,9.234591661788048,NA,NA
6640,531,PM_tot,Pioltello Limito,114,MI,Pioltello,1989-06-05,1998-02-20,45.48363035323249,9.327360033215145,UB,Agg_MI
9999,683,NO2,Cassano D'Adda - Via Milano,133,MI,Cassano D'Adda,2006-02-17,NA,45.52647254585104,9.515980483627096,UT,A
9899,609,Ozone,Casirate D'Adda - Via Cimitero,108,BG,Casirate D'Adda,2005-12-01,NA,45.49822713394494,9.556232262351761,RB,A
6929,576,PM10,Merate - Via Madonna Di Loreto,279,LC,Merate,2000-01-01,NA,45.69795198970243,9.406190938686596,UT,Agg_MI
10017,685,NOx,Calusco D'Adda - Via Caduti Sul Lavoro,273,BG,Calusco D'Adda,2006-06-30,NA,45.69042907854514,9.484260927647789,SB,A
6613,583,PM_tot,Bergamo - Via Meucci,249,BG,Bergamo,2004-06-22,2000-07-02,45.69103740547214,9.643650579461385,UB,Agg_BG
6853,660,Sulfur_dioxide,Ospitaletto - Via XXV Aprile,155,BS,Ospitaletto,1990-02-16,2003-09-16,45.55325139975436,10.084916143968398,NA,NA
17297,583,Ozone,Bergamo - Via Meucci,249,BG,Bergamo,2013-01-24,NA,45.69103740547214,9.643650579461385,UB,Agg_BG
20442,681,NO,Moggio - Località Penscei,1194,LC,Moggio,2007-03-16,NA,45.91278752030292,9.497538167653424,RB,C
5700,571,Sulfur_dioxide,Bormio - Via Monte Braulio,1225,SO,Bormio,1993-11-01,NA,46.46952397132585,10.375432759159036,UB,C
10580,627,Sulfur_dioxide,Cremona - Piazza Cadorna,39,CR,Cremona,2010-09-01,NA,45.13194691285173,10.015741513336042,UT,A
12674,1264,Arsenic,Sondrio - Via Paribelli,290,SO,Sondrio,2008-04-01,NA,46.167852440665115,9.879209924469903,UB,D
5506,503,NO2,Milano - Piazza Zavattari,122,MI,Milano,1980-09-18,2018-07-30,45.47606340509791,9.141786267186658,NA,NA
6228,588,NOx,Tavernola Bergamasca - Via Riva Di Sotto,191,BG,Tavernola Bergamasca,1990-09-21,NA,45.71629992411727,10.044765999368437,SI,C
5562,559,NO2,Somma Lombardo - Via Facchinetti,210,VA,Somma Lombardo,2000-03-21,2018-07-30,45.649537127292405,8.71269145828479,NA,NA
6390,556,NOx,Gallarate - Piazza San Lorenzo,240,VA,Gallarate,1991-06-26,2018-07-30,45.65745982503037,8.797570832831466,NA,NA
20157,642,PM2.5,Pavia - Via Folperti,77,PV,Pavia,2013-11-20,NA,45.19467609907785,9.164638300630086,UB,A
6733,645,CO,Voghera - Via Repubblica,100,PV,Voghera,2002-03-07,2012-01-04,44.98586313155348,9.007128842722402,NA,NA
5809,600,CO,Lodi - Via Vignati,80,LO,Lodi,1999-12-30,NA,45.30601298752377,9.48526286320174,UT,A
5768,562,PM10,Mariano Comense - Viale Lombardia,256,CO,Mariano Comense,1999-01-01,2003-08-27,45.68865731381679,9.180657768638271,NA,NA
6634,527,PM_tot,Castano Primo - Via Olimpiadi,175,MI,Castano Primo,1990-02-19,2007-02-27,45.54594268367404,8.776104584370271,NA,NA
5821,540,CO,Garbagnate Milanese - Via Villoresi,175,MI,Garbagnate Milanese,1992-11-30,2011-07-14,45.5717162655023,9.07824159056828,NA,NA
17042,677,Ammonia,Cremona - Via Fatebenefratelli,43,CR,Cremona,2011-02-15,NA,45.14254063221695,10.043836158369393,UB,A
6907,513,PM10,Trezzo Sulladda - Via Nenni,199,MI,Trezzo Sulladda,2001-04-03,2017-01-01,45.61369175877737,9.50812248390592,NA,NA
20441,681,NOx,Moggio - Località Penscei,1194,LC,Moggio,2007-03-17,NA,45.91278752030292,9.497538167653424,RB,C
6354,548,NOx,Milano - Via Senato,118,MI,Milano,1995-04-21,NA,45.470499014097,9.197460360112531,UT,Agg_MI
6617,587,PM_tot,Casnigo - Via Europa,514,BG,Casnigo,1989-11-08,2003-01-03,45.81463898053286,9.867700614310943,NA,NA
6686,642,Sulfur_dioxide,Pavia - Via Folperti,77,PV,Pavia,2002-06-01,NA,45.19467609907785,9.164638300630086,UB,A
5589,586,NO2,Costa Volpino - Via Nazionale,192,BG,Costa Volpino,1993-07-26,2018-07-30,45.82715793876258,10.09706172418631,NA,NA
6870,663,Benzene,Mantova - Via Ariosto,18,MN,Mantova,2003-01-01,NA,45.14526012578896,10.80332595007927,UI,A
6412,627,NOx,Cremona - Piazza Cadorna,39,CR,Cremona,2002-01-01,NA,45.13194691285173,10.015741513336042,UT,A
5533,530,NO2,Agrate Brianza - Via Ferrario,162,MB,Agrate Brianza,1990-02-13,2018-07-30,45.57578475922807,9.354105650819204,NA,NA
29041,561,Benzene,Como - Via Cattaneo,202,CO,Como,NA,NA,45.81504286011291,9.06697137484454,UT,Agg_MI
10450,655,PM2.5,Darfo Boario Terme - Via De Amicis,221,BS,Darfo Boario Terme,2008-12-23,NA,45.87460210989037,10.17735680898138,SB,D
12690,560,Nikel,Varese - Via Copelli,383,VA,Varese,2008-04-01,NA,45.816973233263674,8.820240707158211,UT,A
9854,672,CO,Cornale - Via Libertà,74,PV,Cornale,2005-07-29,NA,45.04007657202963,8.914144599002409,RB,B
9997,682,Ozone,Ferrera Erbognone Eni,88,PV,Ferrera Erbognone,2006-01-21,NA,45.11350314482957,8.874064848882607,RI,B
10173,703,PM10,Schivenoglia - Via Malpasso,NA,MN,Schivenoglia,2007-01-01,NA,45.016877820755425,11.07609463264049,RB,B
5638,514,Sulfur_dioxide,Rho - Via Buon Gesù,152,MI,Rho,1982-10-18,1999-05-04,45.523425662003476,9.044599871111005,UB,Agg_MI
6942,628,PM10,Cremona - Piazza Libertà,61,CR,Cremona,1996-06-05,2006-04-04,45.13737896273478,10.032359066275932,NA,NA
5670,584,Sulfur_dioxide,Bergamo - Via Garibaldi,249,BG,Bergamo,1994-06-16,NA,45.69568034432694,9.66124914606551,UT,Agg_BG
6234,564,NOx,Erba - Via Battisti,279,CO,Erba,2009-06-13,NA,45.808573806922965,9.221779204488435,UB,A
5799,564,CO,Erba - Via Battisti,279,CO,Erba,2009-01-01,2014-03-05,45.808573806922965,9.221779204488435,UB,A
5698,604,Sulfur_dioxide,Tavazzano Con Villavesco - Via Cascina Bagnolo,85,LO,Tavazzano Con Villavesco,2000-01-13,NA,45.33036100181227,9.414644726627262,SB,A
12585,1303,PM10,Cremona - Via Gerre Borghi,36,CR,Cremona,2012-01-01,2017-01-01,45.10953938027215,10.069230734956498,NA,NA
20487,695,CO,Ponti Sul Mincio - Via San Martino,113,MN,Ponti Sul Mincio,2021-06-01,NA,45.41277169168634,10.683357343786835,SB,B
10168,703,Sulfur_dioxide,Schivenoglia - Via Malpasso,NA,MN,Schivenoglia,2006-12-13,NA,45.016877820755425,11.07609463264049,RB,B
5654,556,Sulfur_dioxide,Gallarate - Piazza San Lorenzo,240,VA,Gallarate,1991-06-25,2001-03-26,45.65745982503037,8.797570832831466,NA,NA
5555,552,NO2,Varese - Via Vidoletti,425,VA,Varese,1991-12-24,NA,45.83690077655548,8.80392612667495,UB,A
5586,583,NO2,Bergamo - Via Meucci,249,BG,Bergamo,1989-06-01,NA,45.69103740547214,9.643650579461385,UB,Agg_BG
20034,693,NO2,Sannazzaro De Burgondi - Via Traversi,85,PV,Sannazzaro De Burgondi,2006-09-16,NA,45.10276627684137,8.90417452771467,UI,B
5520,517,NO2,Turbigo Vicolo Dello Sport,141,MI,Turbigo,1990-01-11,NA,45.52655086994247,8.736496578379215,UB,A
6426,631,NOx,Piadena - Via Cavour,30,CR,Piadena,2002-02-16,2018-07-30,45.12979322367744,10.379831668522419,NA,NA
5644,519,Sulfur_dioxide,Tribiano,94,MI,Tribiano,1982-03-08,2006-03-29,45.40554635277101,9.370994067584798,NA,NA
30162,669,NOx,Brescia Villaggio Sereno,70,BS,Brescia,2013-01-22,NA,45.513038818653754,10.19194188877931,UB,Agg_BS
5679,562,Sulfur_dioxide,Mariano Comense - Viale Lombardia,256,CO,Mariano Comense,1991-02-17,2002-06-05,45.68865731381679,9.180657768638271,NA,NA
10171,703,Ozone,Schivenoglia - Via Malpasso,NA,MN,Schivenoglia,2006-11-29,NA,45.016877820755425,11.07609463264049,RB,B
6370,543,NOx,Vimercate - Via Dell'Ospedale,194,MB,Vimercate,1994-12-23,2018-07-30,45.614920870442226,9.368396161785157,NA,NA
5516,513,NO2,Trezzo Sulladda - Via Nenni,199,MI,Trezzo Sulladda,2001-02-22,2017-01-01,45.61369175877737,9.50812248390592,NA,NA
6817,656,NOx,Gambara - Via Parma,47,BS,Gambara,1990-01-01,NA,45.24954362474624,10.299119496064078,SB,B
5519,516,NO2,Robecchetto Con Induno - Via Pertini,135,MI,Robecchetto Con Induno,1992-12-07,2017-01-01,45.51782219008838,8.766562109244964,NA,NA
10273,705,PM10,Milano Pascal Città Studi,122,MI,Milano,2007-04-21,NA,45.47899606168744,9.235491038497502,UB,Agg_MI
6320,539,NOx,Milano - Via Liguria,115,MI,Milano,1991-10-24,NA,45.443857653564926,9.167944501742676,UT,Agg_MI
5710,544,Ozone,Cormano - Via Edison,153,MI,Cormano,1994-11-03,NA,45.551041944372415,9.162613653151322,UB,Agg_MI
12670,703,Lead,Schivenoglia - Via Malpasso,NA,MN,Schivenoglia,2008-02-23,NA,45.016877820755425,11.07609463264049,RB,B
12695,1264,Lead,Sondrio - Via Paribelli,290,SO,Sondrio,2008-04-01,NA,46.167852440665115,9.879209924469903,UB,D
10185,704,PM10,Sermide E Felonica - Via Dalla Chiesa,11,MN,Sermide E Felonica,2007-01-01,2017-01-01,45.004613731114105,11.294014707706845,NA,NA
6366,528,NOx,Milano Verziere,116,MI,Milano,1988-11-24,NA,45.463346740666545,9.195324807668857,UT,Agg_MI
5706,530,Ozone,Agrate Brianza - Via Ferrario,162,MB,Agrate Brianza,1996-03-27,2018-01-01,45.57578475922807,9.354105650819204,NA,NA
6610,612,PM_tot,Filago - Via Fermi,176,BG,Filago,1992-01-01,NA,45.6244564811923,9.556504350318216,NA,NA
12608,546,Arsenic,Magenta - Via Turati,137,MI,Magenta,2008-04-15,NA,45.462415791106615,8.880210433125571,UT,A
9993,682,NO2,Ferrera Erbognone Eni,88,PV,Ferrera Erbognone,2006-01-21,NA,45.11350314482957,8.874064848882607,RI,B
6883,665,CO,Viadana - Via Cavalli,37,MN,Viadana,2003-10-26,2011-12-29,44.92469404955067,10.517502067117825,UB,B
9916,668,NOx,Mantova Lunetta,25,MN,Mantova,2004-08-04,2018-07-30,45.157985278189244,10.823931433968092,NA,NA
10479,1267,PM2.5,Turano Lodigiano - Via Gramsci,65,LO,Turano Lodigiano,2009-08-03,2017-03-31,45.25028308918456,9.62125819274314,NA,NA
9900,508,Ozone,Cassano D'Adda - Via Di Vona,133,MI,Cassano D'Adda,2005-12-01,2018-01-01,45.52000867032165,9.512220968943545,NA,NA
9917,663,NOx,Mantova - Via Ariosto,18,MN,Mantova,2004-06-05,NA,45.14526012578896,10.80332595007927,UI,A
6936,596,PM10,Osio Sotto - Via Per Levate,182,BG,Osio Sotto,2000-05-24,NA,45.62055567939559,9.611737821812373,SB,Agg_BG
20495,1801,NO2,Brescia - Via Tartaglia,151,BS,Brescia,NA,NA,45.542647891822845,10.211205215118259,UT,Agg_BS
6057,548,Benzene,Milano - Via Senato,118,MI,Milano,1999-01-01,NA,45.470499014097,9.197460360112531,UT,Agg_MI
20493,1801,NOx,Brescia - Via Tartaglia,151,BS,Brescia,NA,NA,45.542647891822845,10.211205215118259,UT,Agg_BS
6300,544,NOx,Cormano - Via Edison,153,MI,Cormano,1994-10-24,NA,45.551041944372415,9.162613653151322,UB,Agg_MI
6782,652,CO,Brescia - Via Turati,154,BS,Brescia,1999-01-12,NA,45.539529434955995,10.231785907477223,UT,Agg_BS
6955,663,PM10,Mantova - Via Ariosto,18,MN,Mantova,2003-01-01,NA,45.14526012578896,10.80332595007927,UI,A
6604,589,PM_tot,Nembro - Via Locatelli,309,BG,Nembro,1991-06-05,2005-06-13,45.743036830343144,9.760535572770022,NA,NA
6656,556,PM_tot,Gallarate - Piazza San Lorenzo,240,VA,Gallarate,1991-07-16,1999-12-16,45.65745982503037,8.797570832831466,NA,NA
6639,539,PM_tot,Milano - Via Liguria,115,MI,Milano,1995-05-16,2013-05-30,45.443857653564926,9.167944501742676,UT,Agg_MI
6346,514,NOx,Rho - Via Buon Gesù,152,MI,Rho,1991-10-03,NA,45.523425662003476,9.044599871111005,UB,Agg_MI
5593,590,NO2,Ponte San Pietro - Via Moiolo,225,BG,Ponte San Pietro,1990-07-04,2013-05-26,45.696081938463465,9.587784018279269,NA,NA
10037,687,NOx,Ferno - Via Di Dio,215,VA,Ferno,2006-11-06,NA,45.61924377994763,8.756970445453431,UB,A
5812,606,CO,San Giuliano Milanese - Via Milano,97,MI,San Giuliano Milanese,2000-01-13,NA,45.39619462552717,9.282700075557845,UT,A
9800,671,CO,Mantova Tridolino,22,MN,Mantova,2005-01-20,2017-01-01,45.153319585785574,10.859263911962309,NA,NA
6838,658,Sulfur_dioxide,Manerbio - Via Solferino,66,BS,Manerbio,1992-08-27,2003-09-15,45.34995949312804,10.144752235947312,NA,NA
9930,677,NOx,Cremona - Via Fatebenefratelli,43,CR,Cremona,2006-04-11,NA,45.14254063221695,10.043836158369393,UB,A
5619,544,Sulfur_dioxide,Cormano - Via Edison,153,MI,Cormano,1994-10-26,NA,45.551041944372415,9.162613653151322,UB,Agg_MI
10390,556,PM10,Gallarate - Piazza San Lorenzo,240,VA,Gallarate,2003-01-01,2018-07-30,45.65745982503037,8.797570832831466,NA,NA
10041,687,Ozone,Ferno - Via Di Dio,215,VA,Ferno,2006-11-06,NA,45.61924377994763,8.756970445453431,UB,A
5685,576,Sulfur_dioxide,Merate - Via Madonna Di Loreto,279,LC,Merate,1991-02-17,2003-07-30,45.69795198970243,9.406190938686596,UT,Agg_MI
5724,513,Ozone,Trezzo Sulladda - Via Nenni,199,MI,Trezzo Sulladda,2001-02-22,2017-01-01,45.61369175877737,9.50812248390592,NA,NA
20490,1800,NO,Brescia San Polo,124,BS,Brescia,NA,NA,45.5086667998462,10.256370247433845,UB,Agg_BS
6886,666,Sulfur_dioxide,Porto Mantovano - Via Gianni Rodari,29,MN,Porto Mantovano,2003-09-26,2012-01-04,45.19554009017032,10.79726229869026,NA,NA
6884,665,Ozone,Viadana - Via Cavalli,37,MN,Viadana,2003-10-01,NA,44.92469404955067,10.517502067117825,UB,B
6606,591,PM_tot,Seriate - Via Garibaldi,256,BG,Seriate,1991-11-20,2000-01-27,45.68635606439914,9.714947917631529,NA,NA
6637,502,PM_tot,Milano - Via Juvara,122,MI,Milano,1976-10-26,1998-02-12,45.473225708577175,9.222315138737468,NA,NA
5666,594,Sulfur_dioxide,Bergamo - Via Goisis,290,BG,Bergamo,1996-09-13,2003-06-03,45.715912469852206,9.688958745309764,NA,NA
5560,557,NO2,Lonate Pozzolo - Via Veneto,204,VA,Lonate Pozzolo,1996-12-05,2018-07-30,45.59402351710858,8.7407965765392,NA,NA
5805,574,CO,Lecco - Via Amendola,214,LC,Lecco,1991-02-17,NA,45.850191194578535,9.395577066893223,UT,A
9967,509,PM10,Rivolta D'Adda - Via Beccaria,101,CR,Rivolta D'Adda,2006-01-10,2018-01-01,45.46855301694732,9.511345333837518,NA,NA
10336,709,PM_tot,Vigevano - Via Valletta,109,PV,Vigevano,2007-08-07,NA,45.303607869655714,8.844804609965438,UB,A
6419,629,NOx,Crema - Via XI Febbraio,79,CR,Crema,2002-01-01,NA,45.366309078194334,9.703945513613167,SB,B
20020,705,Ammonia,Milano Pascal Città Studi,122,MI,Milano,2007-03-30,NA,45.47899606168744,9.235491038497502,UB,Agg_MI
5745,556,Ozone,Gallarate - Piazza San Lorenzo,240,VA,Gallarate,1991-08-30,2018-01-01,45.65745982503037,8.797570832831466,NA,NA
12591,669,Lead,Brescia Villaggio Sereno,70,BS,Brescia,2008-04-01,NA,45.513038818653754,10.19194188877931,UB,Agg_BS
10331,709,NO2,Vigevano - Via Valletta,109,PV,Vigevano,2007-08-08,NA,45.303607869655714,8.844804609965438,UB,A
6308,540,NOx,Garbagnate Milanese - Via Villoresi,175,MI,Garbagnate Milanese,1992-12-11,2018-07-30,45.5717162655023,9.07824159056828,NA,NA
10411,1263,CO,Villa Di Serio - Via Glera,280,BG,Villa Di Serio,2008-10-07,2011-09-12,45.73589144532835,9.738394788043442,NA,NA
5592,589,NO2,Nembro - Via Locatelli,309,BG,Nembro,1991-06-07,2007-03-14,45.743036830343144,9.760535572770022,NA,NA
6962,595,PM10,Filago - Via Don Milani,190,BG,Filago,2004-10-14,NA,45.63386450908066,9.556084255790864,UB,Agg_BG
6312,502,NOx,Milano - Via Juvara,122,MI,Milano,1977-05-06,2007-06-11,45.473225708577175,9.222315138737468,NA,NA
6922,566,PM10,Olgiate Comasco - Via Roma,404,CO,Olgiate Comasco,1995-02-01,2010-04-15,45.78389725453634,8.966397886811311,NA,NA
5733,574,Ozone,Lecco - Via Amendola,214,LC,Lecco,1991-02-17,2007-03-28,45.850191194578535,9.395577066893223,UT,A
5989,584,Benzene,Bergamo - Via Garibaldi,249,BG,Bergamo,1997-08-02,NA,45.69568034432694,9.66124914606551,UT,Agg_BG
6691,642,Ozone,Pavia - Via Folperti,77,PV,Pavia,2002-06-01,NA,45.19467609907785,9.164638300630086,UB,A
5565,562,NO2,Mariano Comense - Viale Lombardia,256,CO,Mariano Comense,1991-02-17,2015-03-01,45.68865731381679,9.180657768638271,NA,NA
5668,597,Sulfur_dioxide,Lallio - Via Sforzatica,212,BG,Lallio,2000-04-13,2017-01-01,45.65966391792855,9.618568761257565,NA,NA
12607,546,Nikel,Magenta - Via Turati,137,MI,Magenta,2008-04-15,NA,45.462415791106615,8.880210433125571,UT,A
5814,551,CO,Arconate - Via De Gasperi,182,MI,Arconate,1999-01-20,NA,45.54851735741946,8.847321929216262,SB,A
5676,561,Sulfur_dioxide,Como - Via Cattaneo,202,CO,Como,1991-02-17,NA,45.81504286011291,9.06697137484454,UT,Agg_MI
12622,542,Lead,Meda - Via Gagarin,222,MB,Meda,2008-04-18,NA,45.66176219189168,9.156643984551597,UT,Agg_MI
5663,593,Sulfur_dioxide,Ciserano - Corso Europa,159,BG,Ciserano,1991-06-13,2003-06-03,45.591548429500484,9.606127731575759,NA,NA
6608,592,PM_tot,Treviglio - Piazza Insurrezione,191,BG,Treviglio,1991-06-05,2000-01-28,45.51933498138716,9.592009994888425,UT,Agg_BG
6428,633,NOx,Soresina - Via Landriani,70,CR,Soresina,2002-01-01,NA,45.28397715446764,9.863398419993635,ST,B
6818,656,Ozone,Gambara - Via Parma,47,BS,Gambara,1990-02-15,NA,45.24954362474624,10.299119496064078,SB,B
20156,642,Ammonia,Pavia - Via Folperti,77,PV,Pavia,2013-11-20,NA,45.19467609907785,9.164638300630086,UB,A
5725,528,Ozone,Milano Verziere,116,MI,Milano,1988-09-20,NA,45.463346740666545,9.195324807668857,UT,Agg_MI
6260,607,NOx,Abbadia Cerreto - Via Fanfulla,64,LO,Abbadia Cerreto,2000-01-13,NA,45.309502269282255,9.585790416120414,RB,B
5613,536,Sulfur_dioxide,Arese - Via Matteotti,157,MI,Arese,1991-05-29,2003-10-22,45.543433254501636,9.080725831284644,NA,NA
6582,561,Ozone,Como - Via Cattaneo,202,CO,Como,1991-02-17,NA,45.81504286011291,9.06697137484454,UT,Agg_MI
6005,627,Benzene,Cremona - Piazza Cadorna,39,CR,Cremona,2002-05-16,NA,45.13194691285173,10.015741513336042,UT,A
6775,651,NO2,Brescia - Via Triumplina,175,BS,Brescia,1999-01-15,2005-10-19,45.57158552261201,10.23148691302886,NA,NA
6787,653,Sulfur_dioxide,Brescia - Via Ziziola,125,BS,Brescia,1997-10-15,2012-01-04,45.51455919056731,10.218463502801265,NA,NA
5834,548,CO,Milano - Via Senato,118,MI,Milano,1995-05-01,NA,45.470499014097,9.197460360112531,UT,Agg_MI
5599,596,NO2,Osio Sotto - Via Per Levate,182,BG,Osio Sotto,2000-04-06,NA,45.62055567939559,9.611737821812373,SB,Agg_BG
